Entity,Code,Year,Renewables per capita (kWh)
Norway,NOR,1998,72441.529
Norway,NOR,1999,75584.472
Norway,NOR,2000,87741.481
Norway,NOR,2001,73677.776
Norway,NOR,2002,78208.677
Norway,NOR,2003,63212.33
Norway,NOR,2004,64411.095
Norway,NOR,2005,79287.584
Norway,NOR,2006,68868.912
Norway,NOR,2007,75956.258
Norway,NOR,2008,77660.767
Norway,NOR,2009,68749.46
Norway,NOR,2010,62959.41
Norway,NOR,2011,63855.166
Norway,NOR,2012,73779.999
Norway,NOR,2013,65753.13
Norway,NOR,2014,68263.039
Norway,NOR,2015,68151.062
Norway,NOR,2016,69342.7
Norway,NOR,2017,68476.147
Norway,NOR,2018,66654.425
Norway,NOR,2019,60382.799
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.816
Oman,OMN,2014,0.758
Oman,OMN,2015,2.194
Oman,OMN,2016,2.088
Oman,OMN,2017,1.993
Oman,OMN,2018,1.933
Oman,OMN,2019,1.869
Pakistan,PAK,1965,119.825
Pakistan,PAK,1966,116.748
Pakistan,PAK,1967,134.759
Pakistan,PAK,1968,157.732
Pakistan,PAK,1969,162.024
Pakistan,PAK,1970,139.564
Pakistan,PAK,1971,177.358
Pakistan,PAK,1972,181.596
Pakistan,PAK,1973,186.382
Pakistan,PAK,1974,182.139
Pakistan,PAK,1975,203.57
Pakistan,PAK,1976,214.548
Pakistan,PAK,1977,247.225
Pakistan,PAK,1978,297.524
Pakistan,PAK,1979,311.61
Pakistan,PAK,1980,316.285
Pakistan,PAK,1981,319.532
Pakistan,PAK,1982,347.69
Pakistan,PAK,1983,389.4
Pakistan,PAK,1984,390.38
Pakistan,PAK,1985,392.417
Pakistan,PAK,1986,363.326
Pakistan,PAK,1987,462.762
Pakistan,PAK,1988,470.268
Pakistan,PAK,1989,463.616
Pakistan,PAK,1990,440.877
Pakistan,PAK,1991,458.447
Pakistan,PAK,1992,486.363
Pakistan,PAK,1993,520.351
Pakistan,PAK,1994,496.805
Pakistan,PAK,1995,510.476
Pakistan,PAK,1996,540.886
Pakistan,PAK,1997,390.979
Pakistan,PAK,1998,496.624
Pakistan,PAK,1999,430.915
Pakistan,PAK,2000,360.726
Pakistan,PAK,2001,362.299
Pakistan,PAK,2002,391.965
Pakistan,PAK,2003,456.251
Pakistan,PAK,2004,471.584
Pakistan,PAK,2005,515.135
Pakistan,PAK,2006,492.976
Pakistan,PAK,2007,501.45
Pakistan,PAK,2008,420.466
Pakistan,PAK,2009,429.721
Pakistan,PAK,2010,433.387
Pakistan,PAK,2011,432.824
Pakistan,PAK,2012,148.708
Pakistan,PAK,2013,671.958
Pakistan,PAK,2014,434.062
Pakistan,PAK,2015,437.377
Pakistan,PAK,2016,462.538
Pakistan,PAK,2017,416.123
Pakistan,PAK,2018,401.336
Pakistan,PAK,2019,485.812
Peru,PER,1965,622.634
Peru,PER,1966,651.9
Peru,PER,1967,710.423
Peru,PER,1968,741.614
Peru,PER,1969,785.195
Peru,PER,1970,729.735
Peru,PER,1971,906.051
Peru,PER,1972,910.562
Peru,PER,1973,950.063
Peru,PER,1974,1014.037
Peru,PER,1975,1032.416
Peru,PER,1976,1058.92
Peru,PER,1977,1070.756
Peru,PER,1978,1066.789
Peru,PER,1979,1114.488
Peru,PER,1980,1123.111
Peru,PER,1981,1246.719
Peru,PER,1982,1288.488
Peru,PER,1983,1214.681
Peru,PER,1984,1271.711
Peru,PER,1985,1341.758
Peru,PER,1986,1402.484
Peru,PER,1987,1478.637
Peru,PER,1988,1386.592
Peru,PER,1989,1368.97
Peru,PER,1990,1334.709
Peru,PER,1991,1433.784
Peru,PER,1992,1187.937
Peru,PER,1993,1413.098
Peru,PER,1994,1498.424
Peru,PER,1995,1495.216
Peru,PER,1996,1510.531
Peru,PER,1997,1473.024
Peru,PER,1998,1508.606
Peru,PER,1999,1563.708
Peru,PER,2000,1714.843
Peru,PER,2001,1830.869
Peru,PER,2002,1844.143
Peru,PER,2003,1864.304
Peru,PER,2004,1732.499
Peru,PER,2005,1769.009
Peru,PER,2006,1896.952
Peru,PER,2007,1871.93
Peru,PER,2008,1804.149
Peru,PER,2009,1855.546
Peru,PER,2010,1861.686
Peru,PER,2011,1968.881
Peru,PER,2012,1986.862
Peru,PER,2013,2018.829
Peru,PER,2014,2026.33
Peru,PER,2015,2110.311
Peru,PER,2016,2095.128
Peru,PER,2017,2501.81
Peru,PER,2018,2659.487
Peru,PER,2019,2712.196
Philippines,PHL,1965,139.293
Philippines,PHL,1966,132.508
Philippines,PHL,1967,142.173
Philippines,PHL,1968,141.375
Philippines,PHL,1969,144.934
Philippines,PHL,1970,162.691
Philippines,PHL,1971,145.711
Philippines,PHL,1972,161.658
Philippines,PHL,1973,168.989
Philippines,PHL,1974,141.92
Philippines,PHL,1975,152.863
Philippines,PHL,1976,182.908
Philippines,PHL,1977,134.658
Philippines,PHL,1978,174.331
Philippines,PHL,1979,212.067
Philippines,PHL,1980,326.523
Philippines,PHL,1981,435.856
Philippines,PHL,1982,426.51
Philippines,PHL,1983,481.054
Philippines,PHL,1984,559.293
Philippines,PHL,1985,588.309
Philippines,PHL,1986,577.442
Philippines,PHL,1987,492.018
Philippines,PHL,1988,542.701
Philippines,PHL,1989,561.009
Philippines,PHL,1990,536.651
Philippines,PHL,1991,477.285
Philippines,PHL,1992,433.2
Philippines,PHL,1993,446.195
Philippines,PHL,1994,496.31
Philippines,PHL,1995,492.273
Philippines,PHL,1996,527.686
Philippines,PHL,1997,506.102
Philippines,PHL,1998,520.053
Philippines,PHL,1999,670.88
Philippines,PHL,2000,691.845
Philippines,PHL,2001,607.765
Philippines,PHL,2002,582.17
Philippines,PHL,2003,580.361
Philippines,PHL,2004,603.141
Philippines,PHL,2005,570.475
Philippines,PHL,2006,622.226
Philippines,PHL,2007,559.662
Philippines,PHL,2008,599.028
Philippines,PHL,2009,573.179
Philippines,PHL,2010,494.541
Philippines,PHL,2011,538.103
Philippines,PHL,2012,550.1
Philippines,PHL,2013,515.377
Philippines,PHL,2014,501.565
Philippines,PHL,2015,519.345
Philippines,PHL,2016,533.202
Philippines,PHL,2017,551.072
Philippines,PHL,2018,543.585
Philippines,PHL,2019,548.209
Poland,POL,1965,81.666
Poland,POL,1966,81.996
Poland,POL,1967,87.159
Poland,POL,1968,90.893
Poland,POL,1969,76.663
Poland,POL,1970,155.744
Poland,POL,1971,141.043
Poland,POL,1972,141.458
Poland,POL,1973,139.587
Poland,POL,1974,194.36
Poland,POL,1975,179.974
Poland,POL,1976,148.187
Poland,POL,1977,178.538
Poland,POL,1978,176.209
Poland,POL,1979,161.496
Poland,POL,1980,202.98
Poland,POL,1981,186.28
Poland,POL,1982,138.958
Poland,POL,1983,154.785
Poland,POL,1984,132.092
Poland,POL,1985,168.235
Poland,POL,1986,142.532
Poland,POL,1987,137.172
Poland,POL,1988,139.047
Poland,POL,1989,125.699
Poland,POL,1990,107.716
Poland,POL,1991,109.994
Poland,POL,1992,117.662
Poland,POL,1993,112.341
Poland,POL,1994,129.088
Poland,POL,1995,141.204
Poland,POL,1996,148.879
Poland,POL,1997,153.644
Poland,POL,1998,182.453
Poland,POL,1999,169.398
Poland,POL,2000,168.005
Poland,POL,2001,199.335
Poland,POL,2002,197.12
Poland,POL,2003,168.454
Poland,POL,2004,221.029
Poland,POL,2005,285.209
Poland,POL,2006,327.247
Poland,POL,2007,406.387
Poland,POL,2008,589.05
Poland,POL,2009,784.357
Poland,POL,2010,937.348
Poland,POL,2011,1097.759
Poland,POL,2012,1368.291
Poland,POL,2013,1370.504
Poland,POL,2014,1540.532
Poland,POL,2015,1710.318
Poland,POL,2016,1646.162
Poland,POL,2017,1776.826
Poland,POL,2018,1698.895
Poland,POL,2019,1938.471
Portugal,PRT,1965,1310.841
Portugal,PRT,1966,1725.595
Portugal,PRT,1967,1800.748
Portugal,PRT,1968,1731.636
Portugal,PRT,1969,2116.817
Portugal,PRT,1970,1923.35
Portugal,PRT,1971,2015.647
Portugal,PRT,1972,2275.258
Portugal,PRT,1973,2346.519
Portugal,PRT,1974,2460.671
Portugal,PRT,1975,2012.77
Portugal,PRT,1976,1498.186
Portugal,PRT,1977,3004.279
Portugal,PRT,1978,3211.036
Portugal,PRT,1979,3298.2
Portugal,PRT,1980,2374.402
Portugal,PRT,1981,1507.542
Portugal,PRT,1982,2046.963
Portugal,PRT,1983,2364.886
Portugal,PRT,1984,2838.538
Portugal,PRT,1985,3144.831
Portugal,PRT,1986,2552.222
Portugal,PRT,1987,2736.592
Portugal,PRT,1988,3615.969
Portugal,PRT,1989,1820.402
Portugal,PRT,1990,2765.417
Portugal,PRT,1991,2761.241
Portugal,PRT,1992,1545.585
Portugal,PRT,1993,2626.778
Portugal,PRT,1994,3219.404
Portugal,PRT,1995,2584.538
Portugal,PRT,1996,4328.392
Portugal,PRT,1997,3885.07
Portugal,PRT,1998,3848.86
Portugal,PRT,1999,2342.545
Portugal,PRT,2000,3471.456
Portugal,PRT,2001,4201.021
Portugal,PRT,2002,2569.491
Portugal,PRT,2003,4624.779
Portugal,PRT,2004,3184.736
Portugal,PRT,2005,2106.694
Portugal,PRT,2006,4043.26
Portugal,PRT,2007,4211.043
Portugal,PRT,2008,3799.318
Portugal,PRT,2009,4772.567
Portugal,PRT,2010,7336.399
Portugal,PRT,2011,6250.476
Portugal,PRT,2012,5049.133
Portugal,PRT,2013,7510.692
Portugal,PRT,2014,8019.174
Portugal,PRT,2015,6340.775
Portugal,PRT,2016,8174.906
Portugal,PRT,2017,5773.432
Portugal,PRT,2018,7445.236
Portugal,PRT,2019,6927.427
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,147.568
Qatar,QAT,2012,135.987
Qatar,QAT,2013,129.924
Qatar,QAT,2014,125.59
Qatar,QAT,2015,119.636
Qatar,QAT,2016,116.746
Qatar,QAT,2017,113.035
Qatar,QAT,2018,110.072
Qatar,QAT,2019,107.729
Romania,ROU,1965,144.049
Romania,ROU,1966,146.819
Romania,ROU,1967,206.956
Romania,ROU,1968,216.339
Romania,ROU,1969,303.292
Romania,ROU,1970,374.85
Romania,ROU,1971,600.756
Romania,ROU,1972,970.789
Romania,ROU,1973,987.327
Romania,ROU,1974,1097.644
Romania,ROU,1975,1200.166
Romania,ROU,1976,1029.273
Romania,ROU,1977,1175.224
Romania,ROU,1978,1322.954
Romania,ROU,1979,1402.183
Romania,ROU,1980,1552.123
Romania,ROU,1981,1556.08
Romania,ROU,1982,1442.241
Romania,ROU,1983,1217.242
Romania,ROU,1984,1368.828
Romania,ROU,1985,1530.663
Romania,ROU,1986,1295.698
Romania,ROU,1987,1337.003
Romania,ROU,1988,1754.487
Romania,ROU,1989,1619.129
Romania,ROU,1990,1349.695
Romania,ROU,1991,1727.512
Romania,ROU,1992,1390.554
Romania,ROU,1993,1525.11
Romania,ROU,1994,1567.698
Romania,ROU,1995,2019.137
Romania,ROU,1996,1918.965
Romania,ROU,1997,2149.779
Romania,ROU,1998,2335.63
Romania,ROU,1999,2278.482
Romania,ROU,2000,1854.363
Romania,ROU,2001,1872.92
Romania,ROU,2002,2013.699
Romania,ROU,2003,1663.466
Romania,ROU,2004,2072.095
Romania,ROU,2005,2538.659
Romania,ROU,2006,2311.302
Romania,ROU,2007,2021.045
Romania,ROU,2008,2182.771
Romania,ROU,2009,1977.193
Romania,ROU,2010,2585.715
Romania,ROU,2011,2078.83
Romania,ROU,2012,1900.716
Romania,ROU,2013,2541.486
Romania,ROU,2014,3181.445
Romania,ROU,2015,3326.719
Romania,ROU,2016,3426.021
Romania,ROU,2017,3088.708
Romania,ROU,2018,3337.546
Romania,ROU,2019,3127.141
Russia,RUS,1985,3103.616
Russia,RUS,1986,3170.077
Russia,RUS,1987,3112.855
Russia,RUS,1988,3061.443
Russia,RUS,1989,3021.051
Russia,RUS,1990,3142.647
Russia,RUS,1991,3156.225
Russia,RUS,1992,3234.683
Russia,RUS,1993,3264.07
Russia,RUS,1994,3295.291
Russia,RUS,1995,3304.135
Russia,RUS,1996,2896.851
Russia,RUS,1997,2961.317
Russia,RUS,1998,2988.789
Russia,RUS,1999,3035.562
Russia,RUS,2000,3114.593
Russia,RUS,2001,3293.126
Russia,RUS,2002,3065.524
Russia,RUS,2003,2939.758
Russia,RUS,2004,3309.22
Russia,RUS,2005,3240.258
Russia,RUS,2006,3239.466
Russia,RUS,2007,3291.644
Russia,RUS,2008,3045.626
Russia,RUS,2009,3197.714
Russia,RUS,2010,3035.249
Russia,RUS,2011,2950.62
Russia,RUS,2012,2933.029
Russia,RUS,2013,3222.33
Russia,RUS,2014,3064.573
Russia,RUS,2015,2948.061
Russia,RUS,2016,3214.127
Russia,RUS,2017,3201.493
Russia,RUS,2018,3274.789
Russia,RUS,2019,3330.487
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.062
Saudi Arabia,SAU,2009,0.06
Saudi Arabia,SAU,2010,0.389
Saudi Arabia,SAU,2011,0.455
Saudi Arabia,SAU,2012,2.083
Saudi Arabia,SAU,2013,3.328
Saudi Arabia,SAU,2014,3.473
Saudi Arabia,SAU,2015,10.304
Saudi Arabia,SAU,2016,10.014
Saudi Arabia,SAU,2017,11.729
Saudi Arabia,SAU,2018,28.103
Saudi Arabia,SAU,2019,128.695
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,85.486
Singapore,SGP,1987,83.817
Singapore,SGP,1988,82.183
Singapore,SGP,1989,80.392
Singapore,SGP,1990,78.364
Singapore,SGP,1991,219.463
Singapore,SGP,1992,212.674
Singapore,SGP,1993,205.855
Singapore,SGP,1994,199.226
Singapore,SGP,1995,193.011
Singapore,SGP,1996,187.069
Singapore,SGP,1997,181.385
Singapore,SGP,1998,176.264
Singapore,SGP,1999,172.075
Singapore,SGP,2000,168.914
Singapore,SGP,2001,320.176
Singapore,SGP,2002,316.018
Singapore,SGP,2003,326.607
Singapore,SGP,2004,310.428
Singapore,SGP,2005,301.182
Singapore,SGP,2006,287.677
Singapore,SGP,2007,286.34
Singapore,SGP,2008,288.054
Singapore,SGP,2009,279.236
Singapore,SGP,2010,299.938
Singapore,SGP,2011,300.342
Singapore,SGP,2012,308.912
Singapore,SGP,2013,337.174
Singapore,SGP,2014,353.959
Singapore,SGP,2015,389.517
Singapore,SGP,2016,395.862
Singapore,SGP,2017,393.158
Singapore,SGP,2018,387.543
Singapore,SGP,2019,405.78
Slovakia,SVK,1965,1408.827
Slovakia,SVK,1966,1339.314
Slovakia,SVK,1967,1139.59
Slovakia,SVK,1968,1039.234
Slovakia,SVK,1969,803.696
Slovakia,SVK,1970,1203.541
Slovakia,SVK,1971,895.98
Slovakia,SVK,1972,930.34
Slovakia,SVK,1973,788.2
Slovakia,SVK,1974,1312.435
Slovakia,SVK,1975,1170.022
Slovakia,SVK,1976,1167.917
Slovakia,SVK,1977,1378.585
Slovakia,SVK,1978,1279.83
Slovakia,SVK,1979,1056.813
Slovakia,SVK,1980,1254.643
Slovakia,SVK,1981,1084.2
Slovakia,SVK,1982,944.905
Slovakia,SVK,1983,996.454
Slovakia,SVK,1984,840.687
Slovakia,SVK,1985,1138.1
Slovakia,SVK,1986,895.799
Slovakia,SVK,1987,1028.098
Slovakia,SVK,1988,929.635
Slovakia,SVK,1989,1034.745
Slovakia,SVK,1990,987.562
Slovakia,SVK,1991,736.695
Slovakia,SVK,1992,1009.675
Slovakia,SVK,1993,1801.115
Slovakia,SVK,1994,2255.684
Slovakia,SVK,1995,2521.966
Slovakia,SVK,1996,2180.441
Slovakia,SVK,1997,2094.027
Slovakia,SVK,1998,2196.995
Slovakia,SVK,1999,2302.295
Slovakia,SVK,2000,2374.413
Slovakia,SVK,2001,2596.713
Slovakia,SVK,2002,2752.093
Slovakia,SVK,2003,1709.789
Slovakia,SVK,2004,2015.089
Slovakia,SVK,2005,2271.373
Slovakia,SVK,2006,2318.973
Slovakia,SVK,2007,2363.518
Slovakia,SVK,2008,2252.029
Slovakia,SVK,2009,2413.621
Slovakia,SVK,2010,2790.709
Slovakia,SVK,2011,2327.959
Slovakia,SVK,2012,2558.635
Slovakia,SVK,2013,2950.749
Slovakia,SVK,2014,2971.486
Slovakia,SVK,2015,2904.389
Slovakia,SVK,2016,3018.039
Slovakia,SVK,2017,2997.433
Slovakia,SVK,2018,2646.273
Slovakia,SVK,2019,2791.914
Slovenia,SVN,1990,4118.204
Slovenia,SVN,1991,4991.151
Slovenia,SVN,1992,4742.315
Slovenia,SVN,1993,4213.175
Slovenia,SVN,1994,4732.669
Slovenia,SVN,1995,4537.087
Slovenia,SVN,1996,5122.623
Slovenia,SVN,1997,4321.146
Slovenia,SVN,1998,4823.02
Slovenia,SVN,1999,5267.722
Slovenia,SVN,2000,5454.956
Slovenia,SVN,2001,5372.262
Slovenia,SVN,2002,4712.49
Slovenia,SVN,2003,4219.471
Slovenia,SVN,2004,5735.049
Slovenia,SVN,2005,4814.81
Slovenia,SVN,2006,4926.681
Slovenia,SVN,2007,4449.09
Slovenia,SVN,2008,5623.993
Slovenia,SVN,2009,6335.511
Slovenia,SVN,2010,6064.706
Slovenia,SVN,2011,4902.431
Slovenia,SVN,2012,5418.107
Slovenia,SVN,2013,6340.418
Slovenia,SVN,2014,8140.764
Slovenia,SVN,2015,5319.711
Slovenia,SVN,2016,6134.228
Slovenia,SVN,2017,5361.056
Slovenia,SVN,2018,6269.455
Slovenia,SVN,2019,5893.465
South Africa,ZAF,1965,5.302
South Africa,ZAF,1966,5.028
South Africa,ZAF,1967,3.539
South Africa,ZAF,1968,3.183
South Africa,ZAF,1969,2.714
South Africa,ZAF,1970,3.147
South Africa,ZAF,1971,13.727
South Africa,ZAF,1972,99.505
South Africa,ZAF,1973,114.419
South Africa,ZAF,1974,128.068
South Africa,ZAF,1975,123.481
South Africa,ZAF,1976,201.692
South Africa,ZAF,1977,203.92
South Africa,ZAF,1978,195.189
South Africa,ZAF,1979,114.198
South Africa,ZAF,1980,96.493
South Africa,ZAF,1981,156.536
South Africa,ZAF,1982,93.606
South Africa,ZAF,1983,53.326
South Africa,ZAF,1984,48.852
South Africa,ZAF,1985,53.041
South Africa,ZAF,1986,134.593
South Africa,ZAF,1987,130.96
South Africa,ZAF,1988,250.23
South Africa,ZAF,1989,213.301
South Africa,ZAF,1990,76.236
South Africa,ZAF,1991,145.815
South Africa,ZAF,1992,54.014
South Africa,ZAF,1993,10.233
South Africa,ZAF,1994,73.546
South Africa,ZAF,1995,35.463
South Africa,ZAF,1996,90.683
South Africa,ZAF,1997,144.617
South Africa,ZAF,1998,116.117
South Africa,ZAF,1999,57.825
South Africa,ZAF,2000,98.082
South Africa,ZAF,2001,130.499
South Africa,ZAF,2002,151.899
South Africa,ZAF,2003,73.225
South Africa,ZAF,2004,77.809
South Africa,ZAF,2005,100.348
South Africa,ZAF,2006,183.771
South Africa,ZAF,2007,179.979
South Africa,ZAF,2008,93.248
South Africa,ZAF,2009,101.557
South Africa,ZAF,2010,81.494
South Africa,ZAF,2011,179.053
South Africa,ZAF,2012,76.255
South Africa,ZAF,2013,88.777
South Africa,ZAF,2014,206.049
South Africa,ZAF,2015,321.503
South Africa,ZAF,2016,385.68
South Africa,ZAF,2017,504.19
South Africa,ZAF,2018,559.766
South Africa,ZAF,2019,566.147
South Korea,KOR,1965,68.294
South Korea,KOR,1966,92.551
South Korea,KOR,1967,87.565
South Korea,KOR,1968,83.578
South Korea,KOR,1969,125.795
South Korea,KOR,1970,105.317
South Korea,KOR,1971,111.613
South Korea,KOR,1972,113.416
South Korea,KOR,1973,104.467
South Korea,KOR,1974,152.211
South Korea,KOR,1975,132.126
South Korea,KOR,1976,138.237
South Korea,KOR,1977,106.064
South Korea,KOR,1978,135.729
South Korea,KOR,1979,170.037
South Korea,KOR,1980,140.209
South Korea,KOR,1981,186.93
South Korea,KOR,1982,121.631
South Korea,KOR,1983,160.329
South Korea,KOR,1984,137.741
South Korea,KOR,1985,216.82
South Korea,KOR,1986,209.344
South Korea,KOR,1987,264.229
South Korea,KOR,1988,131.159
South Korea,KOR,1989,193.765
South Korea,KOR,1990,303.224
South Korea,KOR,1991,223.324
South Korea,KOR,1992,196.351
South Korea,KOR,1993,265.062
South Korea,KOR,1994,145.588
South Korea,KOR,1995,184.719
South Korea,KOR,1996,171.846
South Korea,KOR,1997,174.137
South Korea,KOR,1998,258.79
South Korea,KOR,1999,251.486
South Korea,KOR,2000,240.996
South Korea,KOR,2001,140.961
South Korea,KOR,2002,196.146
South Korea,KOR,2003,288.248
South Korea,KOR,2004,261.643
South Korea,KOR,2005,228.309
South Korea,KOR,2006,230.185
South Korea,KOR,2007,267.589
South Korea,KOR,2008,288.58
South Korea,KOR,2009,345.555
South Korea,KOR,2010,449.1
South Korea,KOR,2011,511.812
South Korea,KOR,2012,504.979
South Korea,KOR,2013,594.529
South Korea,KOR,2014,614.221
South Korea,KOR,2015,754.515
South Korea,KOR,2016,931.563
South Korea,KOR,2017,1165.827
South Korea,KOR,2018,1480.175
South Korea,KOR,2019,1703.619
Spain,ESP,1965,1701.181
Spain,ESP,1966,2330.319
Spain,ESP,1967,1917.032
Spain,ESP,1968,2042.404
Spain,ESP,1969,2536.201
Spain,ESP,1970,2280.577
Spain,ESP,1971,2583.31
Spain,ESP,1972,2847.176
Spain,ESP,1973,2294.526
Spain,ESP,1974,2397.476
Spain,ESP,1975,2026.721
Spain,ESP,1976,1617.111
Spain,ESP,1977,3025.505
Spain,ESP,1978,3042.284
Spain,ESP,1979,3465.854
Spain,ESP,1980,2204.068
Spain,ESP,1981,1636.148
Spain,ESP,1982,1949.608
Spain,ESP,1983,1996.36
Spain,ESP,1984,2306.046
Spain,ESP,1985,2287.541
Spain,ESP,1986,1932.493
Spain,ESP,1987,1992.808
Spain,ESP,1988,2555.78
Spain,ESP,1989,1416.339
Spain,ESP,1990,1840.564
Spain,ESP,1991,1968.245
Spain,ESP,1992,1381.877
Spain,ESP,1993,1762.268
Spain,ESP,1994,2031.435
Spain,ESP,1995,1704.076
Spain,ESP,1996,2871.883
Spain,ESP,1997,2566.923
Spain,ESP,1998,2549.834
Spain,ESP,1999,1877.855
Spain,ESP,2000,2456.633
Spain,ESP,2001,3322.109
Spain,ESP,2002,2320.655
Spain,ESP,2003,3657.646
Spain,ESP,2004,3221.041
Spain,ESP,2005,2619.194
Spain,ESP,2006,3157.421
Spain,ESP,2007,3443.883
Spain,ESP,2008,3621.93
Spain,ESP,2009,4230.208
Spain,ESP,2010,5723.135
Spain,ESP,2011,5168.645
Spain,ESP,2012,5280.828
Spain,ESP,2013,6280.183
Spain,ESP,2014,6239.784
Spain,ESP,2015,5509.595
Spain,ESP,2016,5920.332
Spain,ESP,2017,5043.308
Spain,ESP,2018,5988.399
Spain,ESP,2019,5769.877
Sri Lanka,LKA,1965,91.251
Sri Lanka,LKA,1966,97.385
Sri Lanka,LKA,1967,97.692
Sri Lanka,LKA,1968,110.292
Sri Lanka,LKA,1969,124.847
Sri Lanka,LKA,1970,164.696
Sri Lanka,LKA,1971,179.876
Sri Lanka,LKA,1972,180.977
Sri Lanka,LKA,1973,145.827
Sri Lanka,LKA,1974,205.237
Sri Lanka,LKA,1975,217.416
Sri Lanka,LKA,1976,219.935
Sri Lanka,LKA,1977,236.247
